Date,Distance (in AU)
 1953-Jun-01,0.002506419
 1953-Jun-02,0.002492286
 1953-Jun-03,0.002481752
 1953-Jun-04,0.002474651
 1953-Jun-05,0.002470913
 1953-Jun-06,0.002470673
 1953-Jun-07,0.002474279
 1953-Jun-08,0.002482204
 1953-Jun-09,0.002494869
 1953-Jun-10,0.002512433
 1953-Jun-11,0.002534611
 1953-Jun-12,0.002560565
 1953-Jun-13,0.002588916
 1953-Jun-14,0.002617848
 1953-Jun-15,0.002645295
 1953-Jun-16,0.002669158
 1953-Jun-17,0.002687523
 1953-Jun-18,0.002698836
 1953-Jun-19,0.002702051
 1953-Jun-20,0.00269672
 1953-Jun-21,0.002683045
 1953-Jun-22,0.002661886
 1953-Jun-23,0.002634719
 1953-Jun-24,0.002603536
 1953-Jun-25,0.002570693
 1953-Jun-26,0.002538681
 1953-Jun-27,0.002509864
 1953-Jun-28,0.0024862
 1953-Jun-29,0.002469009
 1953-Jun-30,0.002458848
 1953-Jul-01,0.002455543
 1953-Jul-02,0.002458345
 1953-Jul-03,0.002466189
 1953-Jul-04,0.002477964
 1953-Jul-05,0.002492724
 1953-Jul-06,0.002509797
 1953-Jul-07,0.002528782
 1953-Jul-08,0.00254945
 1953-Jul-09,0.002571596
 1953-Jul-10,0.002594875
 1953-Jul-11,0.002618686
 1953-Jul-12,0.002642109
 1953-Jul-13,0.002663923
 1953-Jul-14,0.002682693
 1953-Jul-15,0.002696904
 1953-Jul-16,0.002705118
 1953-Jul-17,0.00270614
 1953-Jul-18,0.002699169
 1953-Jul-19,0.002683927
 1953-Jul-20,0.002660764
 1953-Jul-21,0.002630712
 1953-Jul-22,0.002595498
 1953-Jul-23,0.002557478
 1953-Jul-24,0.002519482
 1953-Jul-25,0.002484553
 1953-Jul-26,0.002455589
 1953-Jul-27,0.002434939
 1953-Jul-28,0.002424047
 1953-Jul-29,0.00242325
 1953-Jul-30,0.0024318
 1953-Jul-31,0.002448102
 1953-Aug-01,0.002470098
 1953-Aug-02,0.002495664
 1953-Aug-03,0.00252292
 1953-Aug-04,0.002550413
 1953-Aug-05,0.002577159
 1953-Aug-06,0.002602571
 1953-Aug-07,0.002626322
 1953-Aug-08,0.002648184
 1953-Aug-09,0.002667878
 1953-Aug-10,0.002684967
 1953-Aug-11,0.002698805
 1953-Aug-12,0.00270855
 1953-Aug-13,0.002713235
 1953-Aug-14,0.002711883
 1953-Aug-15,0.002703649
 1953-Aug-16,0.002687974
 1953-Aug-17,0.002664744
 1953-Aug-18,0.002634427
 1953-Aug-19,0.002598179
 1953-Aug-20,0.002557898
 1953-Aug-21,0.002516191
 1953-Aug-22,0.002476214
 1953-Aug-23,0.002441378
 1953-Aug-24,0.002414901
 1953-Aug-25,0.002399293
 1953-Aug-26,0.0023959
 1953-Aug-27,0.002404657
 1953-Aug-28,0.002424153
 1953-Aug-29,0.002451975
 1953-Aug-30,0.002485214
 1953-Aug-31,0.002520963
 1953-Sep-01,0.002556697
 1953-Sep-02,0.002590476
 1953-Sep-03,0.002621003
 1953-Sep-04,0.002647554
 1953-Sep-05,0.002669842
 1953-Sep-06,0.00268785
 1953-Sep-07,0.002701663
 1953-Sep-08,0.002711323
 1953-Sep-09,0.002716739
 1953-Sep-10,0.002717638
 1953-Sep-11,0.002713585
 1953-Sep-12,0.002704054
 1953-Sep-13,0.002688545
 1953-Sep-14,0.002666739
 1953-Sep-15,0.002638657
 1953-Sep-16,0.002604833
 1953-Sep-17,0.00256645
 1953-Sep-18,0.002525425
 1953-Sep-19,0.002484397
 1953-Sep-20,0.00244657
 1953-Sep-21,0.002415392
 1953-Sep-22,0.002394053
 1953-Sep-23,0.002384925
 1953-Sep-24,0.002389058
 1953-Sep-25,0.002405954
 1953-Sep-26,0.002433675
 1953-Sep-27,0.002469264
 1953-Sep-28,0.002509311
 1953-Sep-29,0.002550488
 1953-Sep-30,0.002589939
 1953-Oct-01,0.002625494
 1953-Oct-02,0.002655726
 1953-Oct-03,0.002679896
 1953-Oct-04,0.002697827
 1953-Oct-05,0.002709743
 1953-Oct-06,0.002716097
 1953-Oct-07,0.002717411
 1953-Oct-08,0.002714146
 1953-Oct-09,0.002706607
 1953-Oct-10,0.002694913
 1953-Oct-11,0.002679016
 1953-Oct-12,0.002658782
 1953-Oct-13,0.002634124
 1953-Oct-14,0.002605166
 1953-Oct-15,0.002572419
 1953-Oct-16,0.002536938
 1953-Oct-17,0.002500427
 1953-Oct-18,0.002465238
 1953-Oct-19,0.002434229
 1953-Oct-20,0.002410447
 1953-Oct-21,0.002396647
 1953-Oct-22,0.002394764
 1953-Oct-23,0.002405458
 1953-Oct-24,0.002427928
 1953-Oct-25,0.002460037
 1953-Oct-26,0.002498721
 1953-Oct-27,0.002540513
 1953-Oct-28,0.002582046
 1953-Oct-29,0.002620422
 1953-Oct-30,0.002653426
 1953-Oct-31,0.002679606
 1953-Nov-01,0.002698249
 1953-Nov-02,0.002709288
 1953-Nov-03,0.002713171
 1953-Nov-04,0.002710702
 1953-Nov-05,0.002702878
 1953-Nov-06,0.002690731
 1953-Nov-07,0.002675192
 1953-Nov-08,0.002656992
 1953-Nov-09,0.002636625
 1953-Nov-10,0.002614365
 1953-Nov-11,0.00259036
 1953-Nov-12,0.002564778
 1953-Nov-13,0.002537972
 1953-Nov-14,0.002510656
 1953-Nov-15,0.00248402
 1953-Nov-16,0.002459756
 1953-Nov-17,0.002439954
 1953-Nov-18,0.002426838
 1953-Nov-19,0.00242239
 1953-Nov-20,0.00242792
 1953-Nov-21,0.002443716
 1953-Nov-22,0.002468897
 1953-Nov-23,0.002501497
 1953-Nov-24,0.002538773
 1953-Nov-25,0.002577613
 1953-Nov-26,0.002614945
 1953-Nov-27,0.002648067
 1953-Nov-28,0.002674864
 1953-Nov-29,0.002693922
 1953-Nov-30,0.002704556
 1953-Dec-01,0.002706778
 1953-Dec-02,0.002701206
 1953-Dec-03,0.002688953
 1953-Dec-04,0.002671471
 1953-Dec-05,0.002650379
 1953-Dec-06,0.002627287
 1953-Dec-07,0.002603621
 1953-Dec-08,0.002580497
 1953-Dec-09,0.002558652
 1953-Dec-10,0.002538461
 1953-Dec-11,0.002520042
 1953-Dec-12,0.002503413
 1953-Dec-13,0.002488684
 1953-Dec-14,0.002476218
 1953-Dec-15,0.00246671
 1953-Dec-16,0.00246116
 1953-Dec-17,0.002460723
 1953-Dec-18,0.002466455
 1953-Dec-19,0.002479019
 1953-Dec-20,0.002498434
 1953-Dec-21,0.002523933
 1953-Dec-22,0.002553982
 1953-Dec-23,0.002586443
 1953-Dec-24,0.002618832
 1953-Dec-25,0.002648616
 1953-Dec-26,0.002673475
 1953-Dec-27,0.00269152
 1953-Dec-28,0.00270144
 1953-Dec-29,0.002702588
 1953-Dec-30,0.002695015
 1953-Dec-31,0.00267945
 1954-Jan-01,0.002657242
 1954-Jan-02,0.002630238
 1954-Jan-03,0.002600624
 1954-Jan-04,0.002570702
 1954-Jan-05,0.002542645
 1954-Jan-06,0.002518248
 1954-Jan-07,0.002498739
 1954-Jan-08,0.002484682
 1954-Jan-09,0.002476022
 1954-Jan-10,0.002472244
 1954-Jan-11,0.002472615
 1954-Jan-12,0.002476428
 1954-Jan-13,0.002483193
 1954-Jan-14,0.00249272
 1954-Jan-15,0.002505079
 1954-Jan-16,0.002520472
 1954-Jan-17,0.002539032
 1954-Jan-18,0.002560633
 1954-Jan-19,0.002584737
 1954-Jan-20,0.002610341
 1954-Jan-21,0.002636007
 1954-Jan-22,0.00265999
 1954-Jan-23,0.002680414
 1954-Jan-24,0.002695468
 1954-Jan-25,0.002703597
 1954-Jan-26,0.002703675
 1954-Jan-27,0.002695127
 1954-Jan-28,0.002678037
 1954-Jan-29,0.002653191
 1954-Jan-30,0.002622088
 1954-Jan-31,0.002586872
 1954-Feb-01,0.002550197
 1954-Feb-02,0.002514981
 1954-Feb-03,0.002484088
 1954-Feb-04,0.002459953
 1954-Feb-05,0.002444238
 1954-Feb-06,0.002437605
 1954-Feb-07,0.002439696
 1954-Feb-08,0.002449314
 1954-Feb-09,0.002464759
 1954-Feb-10,0.002484204
 1954-Feb-11,0.002506008
 1954-Feb-12,0.002528917
 1954-Feb-13,0.002552113
 1954-Feb-14,0.00257515
 1954-Feb-15,0.002597814
 1954-Feb-16,0.002619945
 1954-Feb-17,0.002641276
 1954-Feb-18,0.002661315
 1954-Feb-19,0.002679293
 1954-Feb-20,0.002694185
 1954-Feb-21,0.002704788
 1954-Feb-22,0.002709855
 1954-Feb-23,0.002708244
 1954-Feb-24,0.002699088
 1954-Feb-25,0.002681949
 1954-Feb-26,0.002656965
 1954-Feb-27,0.002624956
 1954-Feb-28,0.002587494
 1954-Mar-01,0.002546889
 1954-Mar-02,0.002506086
 1954-Mar-03,0.002468417
 1954-Mar-04,0.002437222
 1954-Mar-05,0.00241536
 1954-Mar-06,0.002404732
 1954-Mar-07,0.002405938
 1954-Mar-08,0.002418219
 1954-Mar-09,0.00243968
 1954-Mar-10,0.002467741
 1954-Mar-11,0.002499636
 1954-Mar-12,0.002532837
 1954-Mar-13,0.002565321
 1954-Mar-14,0.002595672
 1954-Mar-15,0.002623048
 1954-Mar-16,0.002647058
 1954-Mar-17,0.002667596
 1954-Mar-18,0.002684664
 1954-Mar-19,0.002698227
 1954-Mar-20,0.002708101
 1954-Mar-21,0.002713907
 1954-Mar-22,0.00271508
 1954-Mar-23,0.002710935
 1954-Mar-24,0.002700785
 1954-Mar-25,0.00268408
 1954-Mar-26,0.002660577
 1954-Mar-27,0.002630502
 1954-Mar-28,0.002594703
 1954-Mar-29,0.00255475
 1954-Mar-30,0.002512972
 1954-Mar-31,0.002472369
 1954-Apr-01,0.002436367
 1954-Apr-02,0.002408403
 1954-Apr-03,0.002391376
 1954-Apr-04,0.002387097
 1954-Apr-05,0.002395913
 1954-Apr-06,0.002416638
 1954-Apr-07,0.002446844
 1954-Apr-08,0.002483371
 1954-Apr-09,0.002522894
 1954-Apr-10,0.00256239
 1954-Apr-11,0.002599429
 1954-Apr-12,0.002632297
 1954-Apr-13,0.002659971
 1954-Apr-14,0.002682021
 1954-Apr-15,0.002698449
 1954-Apr-16,0.00270952
 1954-Apr-17,0.002715601
 1954-Apr-18,0.002717023
 1954-Apr-19,0.002713987
 1954-Apr-20,0.002706518
 1954-Apr-21,0.002694485
 1954-Apr-22,0.002677661
 1954-Apr-23,0.002655848
 1954-Apr-24,0.002629026
 1954-Apr-25,0.002597522
 1954-Apr-26,0.002562175
 1954-Apr-27,0.002524462
 1954-Apr-28,0.002486541
 1954-Apr-29,0.002451179
 1954-Apr-30,0.002421504
 1954-May-01,0.002400597
 1954-May-02,0.002390949
 1954-May-03,0.002393951
 1954-May-04,0.002409551
 1954-May-05,0.002436237
 1954-May-06,0.002471339
 1954-May-07,0.002511533
 1954-May-08,0.00255338
 1954-May-09,0.002593769
 1954-May-10,0.002630193
 1954-May-11,0.002660882
 1954-May-12,0.002684799
 1954-May-13,0.002701564
 1954-May-14,0.002711328
 1954-May-15,0.002714614
 1954-May-16,0.002712166
 1954-May-17,0.002704792
 1954-May-18,0.00269324
 1954-May-19,0.00267811
 1954-May-20,0.002659814
 1954-May-21,0.002638595
 1954-May-22,0.002614602
 1954-May-23,0.002588021
 1954-May-24,0.002559229
 1954-May-25,0.002528956
 1954-May-26,0.002498414
 1954-May-27,0.002469345
 1954-May-28,0.002443953
 1954-May-29,0.002424685
 1954-May-30,0.002413864
 1954-May-31,0.002413249
 1954-Jun-01,0.002423619
 1954-Jun-02,0.002444535
 1954-Jun-03,0.002474354
 1954-Jun-04,0.002510496
 1954-Jun-05,0.002549857
 1954-Jun-06,0.002589258
 1954-Jun-07,0.002625812
 1954-Jun-08,0.00265718
 1954-Jun-09,0.002681705
 1954-Jun-10,0.002698442
 1954-Jun-11,0.002707125
 1954-Jun-12,0.002708077
 1954-Jun-13,0.002702088
 1954-Jun-14,0.002690273
 1954-Jun-15,0.002673921
 1954-Jun-16,0.002654335
 1954-Jun-17,0.002632703
 1954-Jun-18,0.002609997
 1954-Jun-19,0.002586921
 1954-Jun-20,0.002563939
 1954-Jun-21,0.002541358
 1954-Jun-22,0.002519462
 1954-Jun-23,0.002498671
 1954-Jun-24,0.002479676
 1954-Jun-25,0.002463507
 1954-Jun-26,0.002451501
 1954-Jun-27,0.002445137
 1954-Jun-28,0.002445781
 1954-Jun-29,0.00245436
 1954-Jun-30,0.002471083
 1954-Jul-01,0.002495279
 1954-Jul-02,0.002525409
 1954-Jul-03,0.002559249
 1954-Jul-04,0.002594176
 1954-Jul-05,0.0026275
 1954-Jul-06,0.002656746
 1954-Jul-07,0.002679883
 1954-Jul-08,0.002695464
 1954-Jul-09,0.002702699
 1954-Jul-10,0.002701465
 1954-Jul-11,0.002692271
 1954-Jul-12,0.002676181
 1954-Jul-13,0.002654694
 1954-Jul-14,0.002629598
 1954-Jul-15,0.002602788
 1954-Jul-16,0.002576075
 1954-Jul-17,0.002551005
 1954-Jul-18,0.002528726
 1954-Jul-19,0.002509927
 1954-Jul-20,0.002494871
 1954-Jul-21,0.002483517
 1954-Jul-22,0.002475693
 1954-Jul-23,0.002471274
 1954-Jul-24,0.002470317
 1954-Jul-25,0.002473097
 1954-Jul-26,0.00248005
 1954-Jul-27,0.002491616
 1954-Jul-28,0.002508036
 1954-Jul-29,0.002529152
 1954-Jul-30,0.00255428
 1954-Jul-31,0.002582183
 1954-Aug-01,0.00261115
 1954-Aug-02,0.002639168
 1954-Aug-03,0.002664127
 1954-Aug-04,0.002684045
 1954-Aug-05,0.002697256
 1954-Aug-06,0.002702564
 1954-Aug-07,0.002699351
 1954-Aug-08,0.002687645
 1954-Aug-09,0.002668134
 1954-Aug-10,0.002642143
 1954-Aug-11,0.002611553
 1954-Aug-12,0.002578662
 1954-Aug-13,0.002545973
 1954-Aug-14,0.002515939
 1954-Aug-15,0.002490675
 1954-Aug-16,0.002471702
 1954-Aug-17,0.002459789
 1954-Aug-18,0.002454936
 1954-Aug-19,0.002456498
 1954-Aug-20,0.002463436
 1954-Aug-21,0.002474592
 1954-Aug-22,0.002488929
 1954-Aug-23,0.002505673
 1954-Aug-24,0.002524343
 1954-Aug-25,0.002544678
 1954-Aug-26,0.002566488
 1954-Aug-27,0.002589498
 1954-Aug-28,0.002613202
 1954-Aug-29,0.002636788
 1954-Aug-30,0.002659126
 1954-Aug-31,0.002678837
 1954-Sep-01,0.002694411
 1954-Sep-02,0.002704368
 1954-Sep-03,0.002707416
 1954-Sep-04,0.002702616
 1954-Sep-05,0.002689517
 1954-Sep-06,0.002668272
 1954-Sep-07,0.002639711
 1954-Sep-08,0.002605373
 1954-Sep-09,0.002567466
 1954-Sep-10,0.00252874
 1954-Sep-11,0.002492258
 1954-Sep-12,0.002461052
 1954-Sep-13,0.00243772
 1954-Sep-14,0.00242403
 1954-Sep-15,0.002420652
 1954-Sep-16,0.002427108
 1954-Sep-17,0.002441962
 1954-Sep-18,0.002463178
 1954-Sep-19,0.002488541
 1954-Sep-20,0.002516014
 1954-Sep-21,0.002543965
 1954-Sep-22,0.002571253
 1954-Sep-23,0.002597183
 1954-Sep-24,0.002621389
 1954-Sep-25,0.002643663
 1954-Sep-26,0.002663799
 1954-Sep-27,0.00268146
 1954-Sep-28,0.002696106
 1954-Sep-29,0.002706981
 1954-Sep-30,0.002713161
 1954-Oct-01,0.00271366
 1954-Oct-02,0.00270756
 1954-Oct-03,0.002694173
 1954-Oct-04,0.002673196
 1954-Oct-05,0.002644868
 1954-Oct-06,0.002610091
 1954-Oct-07,0.002570511
 1954-Oct-08,0.002528523
 1954-Oct-09,0.002487166
 1954-Oct-10,0.002449866
 1954-Oct-11,0.002420034
 1954-Oct-12,0.002400543
 1954-Oct-13,0.002393216
 1954-Oct-14,0.002398477
 1954-Oct-15,0.002415303
 1954-Oct-16,0.002441486
 1954-Oct-17,0.002474128
 1954-Oct-18,0.002510171
 1954-Oct-19,0.002546845
 1954-Oct-20,0.002581938
 1954-Oct-21,0.002613905
 1954-Oct-22,0.002641839
 1954-Oct-23,0.002665348
 1954-Oct-24,0.00268439
 1954-Oct-25,0.002699097
 1954-Oct-26,0.002709613
 1954-Oct-27,0.002715974
 1954-Oct-28,0.002718031
 1954-Oct-29,0.002715445
 1954-Oct-30,0.002707732
 1954-Oct-31,0.002694362
 1954-Nov-01,0.002674905
 1954-Nov-02,0.002649196
 1954-Nov-03,0.002617509
 1954-Nov-04,0.002580721
 1954-Nov-05,0.002540427
 1954-Nov-06,0.002498981
 1954-Nov-07,0.002459406
 1954-Nov-08,0.002425141
 1954-Nov-09,0.002399599
 1954-Nov-10,0.002385597
 1954-Nov-11,0.002384796
 1954-Nov-12,0.002397322
 1954-Nov-13,0.00242174
 1954-Nov-14,0.002455365
 1954-Nov-15,0.002494813
 1954-Nov-16,0.002536577
 1954-Nov-17,0.002577501
 1954-Nov-18,0.002615071
 1954-Nov-19,0.002647534
 1954-Nov-20,0.002673887
 1954-Nov-21,0.002693771
 1954-Nov-22,0.002707319
 1954-Nov-23,0.002714985
 1954-Nov-24,0.002717368
 1954-Nov-25,0.002715056
 1954-Nov-26,0.002708514
 1954-Nov-27,0.002698006
 1954-Nov-28,0.002683591
 1954-Nov-29,0.002665173
 1954-Nov-30,0.002642613
 1954-Dec-01,0.00261588
 1954-Dec-02,0.002585239
 1954-Dec-03,0.002551422
 1954-Dec-04,0.002515773
 1954-Dec-05,0.002480307
 1954-Dec-06,0.002447643
 1954-Dec-07,0.002420772
 1954-Dec-08,0.002402641
 1954-Dec-09,0.002395629
 1954-Dec-10,0.002401028
 1954-Dec-11,0.002418712
 1954-Dec-12,0.002447111
 1954-Dec-13,0.002483506
 1954-Dec-14,0.002524521
 1954-Dec-15,0.002566653
 1954-Dec-16,0.002606722
 1954-Dec-17,0.002642153
 1954-Dec-18,0.002671129
 1954-Dec-19,0.002692604
 1954-Dec-20,0.002706247
 1954-Dec-21,0.002712326
 1954-Dec-22,0.002711559
 1954-Dec-23,0.002704953
 1954-Dec-24,0.002693629
 1954-Dec-25,0.002678671
 1954-Dec-26,0.002660996
 1954-Dec-27,0.002641274
 1954-Dec-28,0.002619915
 1954-Dec-29,0.002597116
 1954-Dec-30,0.00257299
 1954-Dec-31,0.002547724
 1955-Jan-01,0.002521763
 1955-Jan-02,0.002495966
 1955-Jan-03,0.002471693
 1955-Jan-04,0.002450766
 1955-Jan-05,0.002435296
 1955-Jan-06,0.002427365
 1955-Jan-07,0.00242861
 1955-Jan-08,0.002439832
 1955-Jan-09,0.002460733
 1955-Jan-10,0.002489883
 1955-Jan-11,0.002524918
 1955-Jan-12,0.002562899
 1955-Jan-13,0.002600726
 1955-Jan-14,0.002635509
 1955-Jan-15,0.002664836
 1955-Jan-16,0.00268695
 1955-Jan-17,0.002700811
 1955-Jan-18,0.002706105
 1955-Jan-19,0.00270318
 1955-Jan-20,0.002692954
 1955-Jan-21,0.002676776
 1955-Jan-22,0.002656266
 1955-Jan-23,0.002633132
 1955-Jan-24,0.002608988
 1955-Jan-25,0.002585186
 1955-Jan-26,0.002562708
 1955-Jan-27,0.002542132
 1955-Jan-28,0.002523682
 1955-Jan-29,0.002507366
 1955-Jan-30,0.00249316
 1955-Jan-31,0.002481192
 1955-Feb-01,0.002471873
 1955-Feb-02,0.002465939
 1955-Feb-03,0.002464365
 1955-Feb-04,0.002468177
 1955-Feb-05,0.002478178
 1955-Feb-06,0.002494681
 1955-Feb-07,0.002517312
 1955-Feb-08,0.002544945
 1955-Feb-09,0.002575787
 1955-Feb-10,0.002607578
 1955-Feb-11,0.002637866
 1955-Feb-12,0.002664271
 1955-Feb-13,0.00268473
 1955-Feb-14,0.002697671
 1955-Feb-15,0.002702135
 1955-Feb-16,0.002697834
 1955-Feb-17,0.002685173
 1955-Feb-18,0.002665207
 1955-Feb-19,0.002639563
 1955-Feb-20,0.002610304
 1955-Feb-21,0.002579733
 1955-Feb-22,0.002550161
 1955-Feb-23,0.002523647
 1955-Feb-24,0.002501763
 1955-Feb-25,0.00248544
 1955-Feb-26,0.002474929
 1955-Feb-27,0.002469902
 1955-Feb-28,0.002469659
 1955-Mar-01,0.002473381
 1955-Mar-02,0.002480359
 1955-Mar-03,0.002490138
 1955-Mar-04,0.002502551
 1955-Mar-05,0.00251764
 1955-Mar-06,0.002535499
 1955-Mar-07,0.002556083
 1955-Mar-08,0.002579044
 1955-Mar-09,0.002603627
 1955-Mar-10,0.002628653
 1955-Mar-11,0.002652595
 1955-Mar-12,0.002673719
 1955-Mar-13,0.002690257
 1955-Mar-14,0.002700601
 1955-Mar-15,0.00270347
 1955-Mar-16,0.002698061
 1955-Mar-17,0.002684163
 1955-Mar-18,0.002662237
 1955-Mar-19,0.002633443
 1955-Mar-20,0.002599621
 1955-Mar-21,0.002563189
 1955-Mar-22,0.002526961
 1955-Mar-23,0.002493858
 1955-Mar-24,0.002466561
 1955-Mar-25,0.002447133
 1955-Mar-26,0.002436728
 1955-Mar-27,0.002435463
 1955-Mar-28,0.002442498
 1955-Mar-29,0.002456309
 1955-Mar-30,0.002475056
 1955-Mar-31,0.002496931
 1955-Apr-01,0.002520423
 1955-Apr-02,0.002544436
 1955-Apr-03,0.00256829
 1955-Apr-04,0.002591613
 1955-Apr-05,0.002614185
 1955-Apr-06,0.00263578
 1955-Apr-07,0.002656019
 1955-Apr-08,0.002674296
 1955-Apr-09,0.002689756
 1955-Apr-10,0.002701341
 1955-Apr-11,0.002707894
 1955-Apr-12,0.002708293
 1955-Apr-13,0.002701606
 1955-Apr-14,0.00268725
 1955-Apr-15,0.002665139
 1955-Apr-16,0.002635808
 1955-Apr-17,0.002600503
 1955-Apr-18,0.002561205
 1955-Apr-19,0.002520572
 1955-Apr-20,0.002481759
 1955-Apr-21,0.002448097
 1955-Apr-22,0.002422647
 1955-Apr-23,0.002407718
 1955-Apr-24,0.00240445
 1955-Apr-25,0.002412636
 1955-Apr-26,0.002430827
 1955-Apr-27,0.002456692
 1955-Apr-28,0.002487508
 1955-Apr-29,0.002520616
 1955-Apr-30,0.002553761
 1955-May-01,0.002585252
 1955-May-02,0.002613993
 1955-May-03,0.002639391
 1955-May-04,0.002661213
 1955-May-05,0.002679417
 1955-May-06,0.002693991
 1955-May-07,0.002704831
 1955-May-08,0.002711669
 1955-May-09,0.002714051
 1955-May-10,0.002711385
 1955-May-11,0.002703026
 1955-May-12,0.002688409
 1955-May-13,0.002667205
 1955-May-14,0.002639479
 1955-May-15,0.002605852
 1955-May-16,0.002567616
 1955-May-17,0.002526803
 1955-May-18,0.002486139
 1955-May-19,0.002448867
 1955-May-20,0.002418397
 1955-May-21,0.002397807
 1955-May-22,0.002389289
 1955-May-23,0.002393703
 1955-May-24,0.002410399
 1955-May-25,0.002437376
 1955-May-26,0.002471724
 1955-May-27,0.002510173
 1955-May-28,0.002549596
 1955-May-29,0.002587363
 1955-May-30,0.002621517
 1955-May-31,0.002650799
 1955-Jun-01,0.002674579
 1955-Jun-02,0.002692712
 1955-Jun-03,0.002705378
 1955-Jun-04,0.002712915
 1955-Jun-05,0.002715675
 1955-Jun-06,0.002713917
 1955-Jun-07,0.002707738
 1955-Jun-08,0.002697075
 1955-Jun-09,0.002681745
 1955-Jun-10,0.002661552
 1955-Jun-11,0.002636423
 1955-Jun-12,0.002606572
 1955-Jun-13,0.002572666
 1955-Jun-14,0.002535965
 1955-Jun-15,0.002498392
 1955-Jun-16,0.002462502
 1955-Jun-17,0.002431293
 1955-Jun-18,0.002407852
 1955-Jun-19,0.002394854
 1955-Jun-20,0.002394034
 1955-Jun-21,0.002405788
 1955-Jun-22,0.002429052
 1955-Jun-23,0.002461503
 1955-Jun-24,0.002500013
 1955-Jun-25,0.002541178
 1955-Jun-26,0.002581795
 1955-Jun-27,0.002619185
 1955-Jun-28,0.002651367
 1955-Jun-29,0.002677098
 1955-Jun-30,0.002695811
 1955-Jul-01,0.002707509
 1955-Jul-02,0.002712611
 1955-Jul-03,0.002711804
 1955-Jul-04,0.002705879
 1955-Jul-05,0.002695608
 1955-Jul-06,0.002681632
 1955-Jul-07,0.002664415
 1955-Jul-08,0.00264424
 1955-Jul-09,0.002621272
 1955-Jul-10,0.002595667
 1955-Jul-11,0.00256773
 1955-Jul-12,0.002538068
 1955-Jul-13,0.002507736
 1955-Jul-14,0.002478313
 1955-Jul-15,0.002451866
 1955-Jul-16,0.002430782
 1955-Jul-17,0.00241744
 1955-Jul-18,0.002413788
 1955-Jul-19,0.002420911
 1955-Jul-20,0.002438734
 1955-Jul-21,0.002465957
 1955-Jul-22,0.002500255
 1955-Jul-23,0.002538656
 1955-Jul-24,0.002577987
 1955-Jul-25,0.002615268
 1955-Jul-26,0.002648004
 1955-Jul-27,0.002674348
 1955-Jul-28,0.002693162
 1955-Jul-29,0.002703999
 1955-Jul-30,0.002707029
 1955-Jul-31,0.002702923
 1955-Aug-01,0.002692721
 1955-Aug-02,0.002677674
 1955-Aug-03,0.002659091
 1955-Aug-04,0.002638198
 1955-Aug-05,0.00261602
 1955-Aug-06,0.002593325
 1955-Aug-07,0.002570621
 1955-Aug-08,0.002548227
 1955-Aug-09,0.002526397
 1955-Aug-10,0.002505479
 1955-Aug-11,0.002486058
 1955-Aug-12,0.002469053
 1955-Aug-13,0.002455714
 1955-Aug-14,0.002447504
 1955-Aug-15,0.002445859
 1955-Aug-16,0.002451879
 1955-Aug-17,0.002466025
 1955-Aug-18,0.002487911
 1955-Aug-19,0.002516259
 1955-Aug-20,0.002549035
 1955-Aug-21,0.002583711
 1955-Aug-22,0.002617585
 1955-Aug-23,0.002648095
 1955-Aug-24,0.002673057
 1955-Aug-25,0.002690839
 1955-Aug-26,0.002700452
 1955-Aug-27,0.002701577
 1955-Aug-28,0.00269455
 1955-Aug-29,0.002680289
 1955-Aug-30,0.002660192
 1955-Aug-31,0.002635994
 1955-Sep-01,0.002609595
 1955-Sep-02,0.002582861
 1955-Sep-03,0.002557438
 1955-Sep-04,0.002534598
 1955-Sep-05,0.002515145
 1955-Sep-06,0.002499429
 1955-Sep-07,0.002487442
 1955-Sep-08,0.002478985
 1955-Sep-09,0.002473856
 1955-Sep-10,0.002472014
 1955-Sep-11,0.002473648
 1955-Sep-12,0.002479157
 1955-Sep-13,0.002489017
 1955-Sep-14,0.00250359
 1955-Sep-15,0.002522904
 1955-Sep-16,0.002546498
 1955-Sep-17,0.002573347
 1955-Sep-18,0.002601906
 1955-Sep-19,0.00263025
 1955-Sep-20,0.002656276
 1955-Sep-21,0.002677925
 1955-Sep-22,0.002693389
 1955-Sep-23,0.002701283
 1955-Sep-24,0.00270077
 1955-Sep-25,0.002691647
 1955-Sep-26,0.002674382
 1955-Sep-27,0.002650105
 1955-Sep-28,0.00262055
 1955-Sep-29,0.002587932
 1955-Sep-30,0.002554758
 1955-Oct-01,0.002523576
 1955-Oct-02,0.002496684
 1955-Oct-03,0.002475842
 1955-Oct-04,0.002462072
 1955-Oct-05,0.002455578
 1955-Oct-06,0.002455841
 1955-Oct-07,0.002461837
 1955-Oct-08,0.002472333
 1955-Oct-09,0.002486158
 1955-Oct-10,0.002502394
 1955-Oct-11,0.00252045
 1955-Oct-12,0.002540019
 1955-Oct-13,0.002560952
 1955-Oct-14,0.002583087
 1955-Oct-15,0.002606087
 1955-Oct-16,0.002629322
 1955-Oct-17,0.002651826
 1955-Oct-18,0.002672333
 1955-Oct-19,0.002689374
 1955-Oct-20,0.002701428
 1955-Oct-21,0.002707087
 1955-Oct-22,0.002705225
 1955-Oct-23,0.002695155
 1955-Oct-24,0.002676757
 1955-Oct-25,0.002650578
 1955-Oct-26,0.002617885
 1955-Oct-27,0.002580659
 1955-Oct-28,0.002541509
 1955-Oct-29,0.002503477
 1955-Oct-30,0.002469729
